payment_id,order_id,payment_method,payment_status
3305,3305,Card,Refunded
3306,3306,Card,Paid
3307,3307,Card,Pending
3308,3308,Bank Transfer,Paid
3309,3309,Bank Transfer,Paid
3310,3310,Bank Transfer,Paid
3311,3311,Card,Pending
3312,3312,Bank Transfer,Paid
3313,3313,Card,Paid
3314,3314,Cash,Paid
3315,3315,Card,Paid
3316,3316,Card,Paid
3317,3317,Card,Paid
3318,3318,Bank Transfer,Paid
3319,3319,Card,Paid
3320,3320,Cash,Paid
3321,3321,Cash,Paid
3322,3322,Cash,Paid
3323,3323,Cash,Paid
3324,3324,Cash,Refunded
3325,3325,Cash,Paid
3326,3326,Card,Paid
3327,3327,Bank Transfer,Paid
3328,3328,Bank Transfer,Paid
3329,3329,Cash,Paid
3330,3330,Card,Pending
3331,3331,Cash,Paid
3332,3332,Cash,Paid
3333,3333,Cash,Pending
3334,3334,Cash,Paid
3335,3335,Bank Transfer,Paid
3336,3336,Bank Transfer,Paid
3337,3337,Card,Paid
3338,3338,Card,Paid
3339,3339,Cash,Paid
3340,3340,Bank Transfer,Paid
3341,3341,Cash,Paid
3342,3342,Bank Transfer,Paid
3343,3343,Bank Transfer,Paid
3344,3344,Card,Paid
3345,3345,Card,Paid
3346,3346,Bank Transfer,Paid
3347,3347,Card,Paid
3348,3348,Cash,Paid
3349,3349,Bank Transfer,Paid
3350,3350,Bank Transfer,Pending
3351,3351,Bank Transfer,Paid
3352,3352,Cash,Paid
3353,3353,Bank Transfer,Paid
3354,3354,Card,Paid
3355,3355,Cash,Paid
3356,3356,Bank Transfer,Refunded
3357,3357,Cash,Paid
3358,3358,Cash,Paid
3359,3359,Card,Paid
3360,3360,Card,Paid
3361,3361,Card,Paid
3362,3362,Bank Transfer,Paid
3363,3363,Bank Transfer,Paid
3364,3364,Card,Paid
3365,3365,Card,Paid
3366,3366,Bank Transfer,Paid
3367,3367,Card,Paid
3368,3368,Cash,Paid
3369,3369,Cash,Paid
3370,3370,Cash,Paid
3371,3371,Bank Transfer,Paid
3372,3372,Card,Paid
3373,3373,Cash,Paid
3374,3374,Bank Transfer,Paid
3375,3375,Card,Paid
3376,3376,Card,Paid
3377,3377,Cash,Paid
3378,3378,Card,Paid
3379,3379,Card,Paid
3380,3380,Cash,Paid
3381,3381,Cash,Pending
3382,3382,Card,Paid
3383,3383,Bank Transfer,Paid
3384,3384,Bank Transfer,Paid
3385,3385,Cash,Paid
3386,3386,Card,Paid
3387,3387,Cash,Paid
3388,3388,Bank Transfer,Paid
3389,3389,Bank Transfer,Paid
3390,3390,Card,Paid
3391,3391,Cash,Paid
3392,3392,Cash,Paid
3393,3393,Bank Transfer,Paid
3394,3394,Cash,Pending
3395,3395,Cash,Paid
3396,3396,Cash,Paid
3397,3397,Card,Paid
3398,3398,Bank Transfer,Paid
3399,3399,Cash,Paid
3400,3400,Card,Paid
3401,3401,Cash,Paid
3402,3402,Cash,Paid
3403,3403,Bank Transfer,Pending
3404,3404,Card,Pending
3405,3405,Cash,Pending
3406,3406,Bank Transfer,Paid
3407,3407,Card,Pending
3408,3408,Cash,Paid
3409,3409,Bank Transfer,Pending
3410,3410,Cash,Pending
3411,3411,Cash,Pending
3412,3412,Card,Paid
3413,3413,Bank Transfer,Paid
3414,3414,Card,Paid
3415,3415,Cash,Paid
3416,3416,Bank Transfer,Paid
3417,3417,Cash,Paid
3418,3418,Cash,Paid
3419,3419,Cash,Paid
3420,3420,Bank Transfer,Paid
3421,3421,Cash,Paid
3422,3422,Bank Transfer,Paid
3423,3423,Cash,Pending
3424,3424,Card,Paid
3425,3425,Bank Transfer,Paid
3426,3426,Cash,Paid
3427,3427,Card,Paid
3428,3428,Bank Transfer,Paid
3429,3429,Card,Paid
3430,3430,Cash,Paid
3431,3431,Card,Paid
3432,3432,Cash,Refunded
3433,3433,Cash,Paid
3434,3434,Bank Transfer,Paid
3435,3435,Cash,Paid
3436,3436,Cash,Paid
3437,3437,Bank Transfer,Pending
3438,3438,Bank Transfer,Pending
3439,3439,Cash,Paid
3440,3440,Cash,Paid
3441,3441,Bank Transfer,Paid
3442,3442,Bank Transfer,Paid
3443,3443,Card,Paid
3444,3444,Card,Paid
3445,3445,Card,Paid
3446,3446,Bank Transfer,Paid
3447,3447,Bank Transfer,Paid
3448,3448,Bank Transfer,Paid
3449,3449,Card,Paid
3450,3450,Cash,Paid
3451,3451,Cash,Paid
3452,3452,Cash,Paid
3453,3453,Bank Transfer,Paid
3454,3454,Cash,Paid
3455,3455,Cash,Pending
3456,3456,Bank Transfer,Paid
3457,3457,Bank Transfer,Paid
3458,3458,Bank Transfer,Paid
3459,3459,Bank Transfer,Paid
3460,3460,Bank Transfer,Paid
3461,3461,Card,Paid
3462,3462,Bank Transfer,Paid
3463,3463,Cash,Paid
3464,3464,Cash,Paid
3465,3465,Card,Paid
3466,3466,Bank Transfer,Paid
3467,3467,Cash,Paid
3468,3468,Cash,Paid
3469,3469,Bank Transfer,Paid
3470,3470,Card,Paid
3471,3471,Bank Transfer,Paid
3472,3472,Bank Transfer,Paid
3473,3473,Bank Transfer,Paid
3474,3474,Bank Transfer,Paid
3475,3475,Bank Transfer,Paid
3476,3476,Card,Paid
3477,3477,Cash,Paid
3478,3478,Bank Transfer,Paid
3479,3479,Cash,Paid
3480,3480,Cash,Paid
3481,3481,Bank Transfer,Paid
3482,3482,Cash,Paid
3483,3483,Bank Transfer,Paid
3484,3484,Bank Transfer,Paid
3485,3485,Bank Transfer,Paid
3486,3486,Card,Paid
3487,3487,Bank Transfer,Paid
3488,3488,Bank Transfer,Pending
3489,3489,Cash,Paid
3490,3490,Card,Paid
3491,3491,Cash,Paid
3492,3492,Cash,Paid
3493,3493,Bank Transfer,Paid
3494,3494,Card,Paid
3495,3495,Card,Pending
3496,3496,Bank Transfer,Paid
3497,3497,Card,Paid
3498,3498,Bank Transfer,Paid
3499,3499,Card,Pending
3500,3500,Card,Paid
3501,3501,Bank Transfer,Paid
3502,3502,Card,Pending
3503,3503,Card,Paid
3504,3504,Card,Paid
3505,3505,Cash,Paid
3506,3506,Bank Transfer,Paid
3507,3507,Cash,Paid
3508,3508,Card,Paid
3509,3509,Card,Paid
3510,3510,Cash,Paid
3511,3511,Card,Paid
3512,3512,Card,Paid
3513,3513,Bank Transfer,Paid
3514,3514,Card,Paid
3515,3515,Bank Transfer,Paid
3516,3516,Bank Transfer,Paid
3517,3517,Cash,Paid
3518,3518,Cash,Paid
3519,3519,Card,Paid
3520,3520,Cash,Paid
3521,3521,Bank Transfer,Paid
3522,3522,Cash,Paid
3523,3523,Bank Transfer,Paid
3524,3524,Cash,Paid
3525,3525,Card,Paid
3526,3526,Cash,Refunded
3527,3527,Card,Paid
3528,3528,Cash,Paid
3529,3529,Bank Transfer,Paid
3530,3530,Cash,Paid
3531,3531,Cash,Paid
3532,3532,Bank Transfer,Pending
3533,3533,Bank Transfer,Paid
3534,3534,Cash,Pending
3535,3535,Bank Transfer,Paid
3536,3536,Bank Transfer,Paid
3537,3537,Cash,Paid
3538,3538,Card,Paid
3539,3539,Cash,Paid
3540,3540,Cash,Paid
3541,3541,Card,Paid
3542,3542,Cash,Paid
3543,3543,Cash,Paid
3544,3544,Bank Transfer,Paid
3545,3545,Cash,Paid
3546,3546,Card,Paid
3547,3547,Card,Paid
3548,3548,Bank Transfer,Paid
3549,3549,Cash,Paid
3550,3550,Cash,Paid
3551,3551,Cash,Paid
3552,3552,Cash,Pending
3553,3553,Card,Pending
3554,3554,Card,Paid
3555,3555,Bank Transfer,Paid
3556,3556,Cash,Paid
3557,3557,Card,Paid
3558,3558,Cash,Paid
3559,3559,Card,Paid
3560,3560,Card,Pending
3561,3561,Bank Transfer,Paid
3562,3562,Cash,Paid
3563,3563,Bank Transfer,Paid
3564,3564,Bank Transfer,Paid
3565,3565,Bank Transfer,Paid
3566,3566,Bank Transfer,Paid
3567,3567,Bank Transfer,Paid
3568,3568,Bank Transfer,Paid
3569,3569,Bank Transfer,Paid
3570,3570,Cash,Paid
3571,3571,Bank Transfer,Paid
3572,3572,Cash,Paid
3573,3573,Cash,Paid
3574,3574,Card,Refunded
3575,3575,Bank Transfer,Paid
3576,3576,Cash,Paid
3577,3577,Card,Pending
3578,3578,Card,Paid
3579,3579,Bank Transfer,Paid
3580,3580,Bank Transfer,Paid
3581,3581,Bank Transfer,Pending
3582,3582,Bank Transfer,Paid
3583,3583,Cash,Paid
3584,3584,Cash,Paid
3585,3585,Bank Transfer,Paid
3586,3586,Bank Transfer,Paid
3587,3587,Cash,Paid
3588,3588,Bank Transfer,Paid
3589,3589,Card,Paid
3590,3590,Cash,Paid
3591,3591,Card,Paid
3592,3592,Card,Paid
3593,3593,Card,Paid
3594,3594,Card,Paid
3595,3595,Bank Transfer,Paid
3596,3596,Bank Transfer,Paid
3597,3597,Bank Transfer,Paid
3598,3598,Bank Transfer,Paid
3599,3599,Cash,Paid
3600,3600,Bank Transfer,Pending
3601,3601,Cash,Paid
3602,3602,Card,Paid
3603,3603,Cash,Paid
3604,3604,Bank Transfer,Paid
3605,3605,Card,Paid
3606,3606,Card,Paid
3607,3607,Bank Transfer,Paid
3608,3608,Card,Refunded
3609,3609,Card,Paid
3610,3610,Card,Paid
3611,3611,Cash,Paid
3612,3612,Card,Paid
3613,3613,Card,Paid
3614,3614,Cash,Paid
3615,3615,Bank Transfer,Paid
3616,3616,Cash,Paid
3617,3617,Cash,Paid
3618,3618,Bank Transfer,Paid
3619,3619,Bank Transfer,Paid
3620,3620,Cash,Paid
3621,3621,Card,Pending
3622,3622,Bank Transfer,Paid
3623,3623,Card,Pending
3624,3624,Bank Transfer,Refunded
3625,3625,Card,Paid
3626,3626,Cash,Paid
3627,3627,Cash,Paid
3628,3628,Cash,Paid
3629,3629,Cash,Paid
3630,3630,Bank Transfer,Paid
3631,3631,Cash,Paid
3632,3632,Card,Paid
3633,3633,Cash,Paid
3634,3634,Cash,Pending
3635,3635,Cash,Paid
3636,3636,Cash,Pending
3637,3637,Bank Transfer,Paid
3638,3638,Bank Transfer,Paid
3639,3639,Bank Transfer,Paid
3640,3640,Card,Paid
3641,3641,Card,Refunded
3642,3642,Cash,Paid
3643,3643,Card,Paid
3644,3644,Card,Paid
3645,3645,Card,Paid
3646,3646,Card,Refunded
3647,3647,Bank Transfer,Paid
3648,3648,Bank Transfer,Paid
3649,3649,Card,Paid
3650,3650,Card,Paid
3651,3651,Bank Transfer,Paid
3652,3652,Cash,Paid
3653,3653,Bank Transfer,Paid
3654,3654,Card,Paid
3655,3655,Card,Paid
3656,3656,Card,Paid
3657,3657,Bank Transfer,Paid
3658,3658,Card,Paid
3659,3659,Bank Transfer,Paid
3660,3660,Cash,Paid
3661,3661,Card,Paid
3662,3662,Card,Paid
3663,3663,Cash,Paid
3664,3664,Bank Transfer,Paid
3665,3665,Card,Paid
3666,3666,Card,Paid
3667,3667,Card,Paid
3668,3668,Card,Paid
3669,3669,Cash,Paid
3670,3670,Bank Transfer,Pending
3671,3671,Cash,Refunded
3672,3672,Bank Transfer,Paid
3673,3673,Cash,Paid
3674,3674,Cash,Paid
3675,3675,Bank Transfer,Paid
3676,3676,Card,Paid
3677,3677,Card,Paid
3678,3678,Cash,Paid
3679,3679,Cash,Paid
3680,3680,Cash,Paid
3681,3681,Card,Paid
3682,3682,Bank Transfer,Paid
3683,3683,Card,Pending
3684,3684,Cash,Paid
3685,3685,Card,Paid
3686,3686,Card,Paid
3687,3687,Card,Pending
3688,3688,Bank Transfer,Paid
3689,3689,Cash,Paid
3690,3690,Card,Paid
3691,3691,Card,Paid
3692,3692,Cash,Refunded
3693,3693,Card,Paid
3694,3694,Card,Paid
3695,3695,Card,Paid
3696,3696,Card,Paid
3697,3697,Cash,Paid
3698,3698,Card,Paid
3699,3699,Bank Transfer,Paid
3700,3700,Card,Paid
3701,3701,Bank Transfer,Paid
3702,3702,Cash,Paid
3703,3703,Card,Paid
3704,3704,Bank Transfer,Paid
3705,3705,Bank Transfer,Paid
3706,3706,Card,Paid
3707,3707,Card,Pending
3708,3708,Cash,Paid
3709,3709,Cash,Paid
3710,3710,Card,Paid
3711,3711,Cash,Paid
3712,3712,Cash,Pending
3713,3713,Cash,Pending
3714,3714,Cash,Paid
3715,3715,Card,Paid
3716,3716,Card,Paid
3717,3717,Bank Transfer,Refunded
3718,3718,Cash,Paid
3719,3719,Card,Paid
3720,3720,Bank Transfer,Paid
3721,3721,Cash,Paid
3722,3722,Bank Transfer,Refunded
3723,3723,Cash,Paid
3724,3724,Card,Paid
3725,3725,Bank Transfer,Paid
3726,3726,Card,Paid
3727,3727,Cash,Pending
3728,3728,Cash,Paid
3729,3729,Cash,Paid
3730,3730,Bank Transfer,Paid
3731,3731,Bank Transfer,Paid
3732,3732,Bank Transfer,Paid
3733,3733,Card,Paid
3734,3734,Bank Transfer,Paid
3735,3735,Cash,Paid
3736,3736,Card,Paid
3737,3737,Cash,Paid
3738,3738,Cash,Paid
3739,3739,Bank Transfer,Paid
3740,3740,Bank Transfer,Paid
3741,3741,Bank Transfer,Pending
3742,3742,Cash,Pending
3743,3743,Card,Paid
3744,3744,Bank Transfer,Refunded
3745,3745,Bank Transfer,Paid
3746,3746,Card,Paid
3747,3747,Cash,Paid
3748,3748,Cash,Paid
3749,3749,Card,Refunded
3750,3750,Bank Transfer,Paid
3751,3751,Card,Paid
3752,3752,Bank Transfer,Paid
3753,3753,Card,Paid
3754,3754,Cash,Paid
3755,3755,Cash,Paid
3756,3756,Cash,Paid
3757,3757,Cash,Paid
3758,3758,Card,Paid
3759,3759,Card,Paid
3760,3760,Bank Transfer,Paid
3761,3761,Card,Paid
3762,3762,Bank Transfer,Paid
3763,3763,Card,Paid
3764,3764,Card,Paid
3765,3765,Card,Refunded
3766,3766,Card,Paid
3767,3767,Cash,Paid
3768,3768,Card,Paid
3769,3769,Bank Transfer,Refunded
3770,3770,Cash,Paid
3771,3771,Card,Paid
3772,3772,Card,Paid
3773,3773,Bank Transfer,Paid
3774,3774,Cash,Paid
3775,3775,Cash,Paid
3776,3776,Cash,Refunded
3777,3777,Cash,Paid
3778,3778,Bank Transfer,Paid
3779,3779,Card,Paid
3780,3780,Card,Paid
3781,3781,Cash,Paid
3782,3782,Bank Transfer,Paid
3783,3783,Card,Paid
3784,3784,Cash,Paid
3785,3785,Cash,Paid
3786,3786,Bank Transfer,Pending
3787,3787,Bank Transfer,Paid
3788,3788,Bank Transfer,Paid
3789,3789,Cash,Paid
3790,3790,Bank Transfer,Paid
3791,3791,Cash,Paid
3792,3792,Card,Pending
3793,3793,Cash,Pending
3794,3794,Cash,Paid
3795,3795,Card,Paid
3796,3796,Bank Transfer,Pending
3797,3797,Bank Transfer,Paid
3798,3798,Cash,Paid
3799,3799,Cash,Paid
3800,3800,Card,Refunded
3801,3801,Bank Transfer,Paid
3802,3802,Card,Paid
3803,3803,Cash,Paid
3804,3804,Cash,Paid
3805,3805,Card,Paid
3806,3806,Card,Paid
3807,3807,Bank Transfer,Paid
3808,3808,Card,Paid
3809,3809,Bank Transfer,Paid
3810,3810,Bank Transfer,Paid
3811,3811,Card,Paid
3812,3812,Card,Paid
3813,3813,Bank Transfer,Paid
3814,3814,Card,Paid
3815,3815,Bank Transfer,Paid
3816,3816,Bank Transfer,Paid
3817,3817,Cash,Paid
3818,3818,Bank Transfer,Paid
3819,3819,Cash,Paid
3820,3820,Card,Pending
3821,3821,Bank Transfer,Pending
3822,3822,Bank Transfer,Pending
3823,3823,Card,Paid
3824,3824,Card,Refunded
3825,3825,Card,Paid
3826,3826,Bank Transfer,Paid
3827,3827,Card,Paid
3828,3828,Card,Paid
3829,3829,Cash,Paid
3830,3830,Cash,Paid
3831,3831,Bank Transfer,Paid
3832,3832,Card,Paid
3833,3833,Card,Paid
3834,3834,Cash,Paid
3835,3835,Bank Transfer,Paid
3836,3836,Card,Paid
3837,3837,Bank Transfer,Paid
3838,3838,Cash,Paid
3839,3839,Card,Paid
3840,3840,Cash,Paid
3841,3841,Cash,Paid
3842,3842,Cash,Paid
3843,3843,Card,Pending
3844,3844,Bank Transfer,Paid
3845,3845,Card,Paid
3846,3846,Cash,Paid
3847,3847,Bank Transfer,Paid
3848,3848,Cash,Paid
3849,3849,Card,Pending
3850,3850,Bank Transfer,Paid
3851,3851,Card,Paid
3852,3852,Bank Transfer,Paid
3853,3853,Cash,Paid
3854,3854,Cash,Paid
3855,3855,Cash,Paid
3856,3856,Card,Paid
3857,3857,Card,Paid
3858,3858,Cash,Paid
3859,3859,Cash,Paid
3860,3860,Bank Transfer,Pending
3861,3861,Bank Transfer,Refunded
3862,3862,Card,Paid
3863,3863,Bank Transfer,Paid
3864,3864,Card,Paid
3865,3865,Card,Paid
3866,3866,Bank Transfer,Paid
3867,3867,Bank Transfer,Paid
3868,3868,Bank Transfer,Paid
3869,3869,Cash,Paid
3870,3870,Cash,Paid
3871,3871,Bank Transfer,Paid
3872,3872,Cash,Paid
3873,3873,Card,Refunded
3874,3874,Cash,Paid
3875,3875,Cash,Paid
3876,3876,Cash,Refunded
3877,3877,Card,Paid
3878,3878,Card,Paid
3879,3879,Bank Transfer,Paid
3880,3880,Cash,Paid
3881,3881,Cash,Paid
3882,3882,Card,Paid
3883,3883,Cash,Paid
3884,3884,Card,Paid
3885,3885,Cash,Paid
3886,3886,Bank Transfer,Paid
3887,3887,Card,Paid
3888,3888,Card,Pending
3889,3889,Card,Paid
3890,3890,Cash,Paid
3891,3891,Bank Transfer,Paid
3892,3892,Card,Paid
3893,3893,Bank Transfer,Pending
3894,3894,Card,Paid
3895,3895,Bank Transfer,Paid
3896,3896,Cash,Paid
3897,3897,Cash,Paid
3898,3898,Bank Transfer,Paid
3899,3899,Bank Transfer,Paid
3900,3900,Cash,Refunded
3901,3901,Bank Transfer,Paid
3902,3902,Bank Transfer,Paid
3903,3903,Bank Transfer,Paid
3904,3904,Card,Paid
3905,3905,Bank Transfer,Paid
3906,3906,Card,Paid
3907,3907,Cash,Paid
3908,3908,Cash,Paid
3909,3909,Cash,Paid
3910,3910,Bank Transfer,Paid
3911,3911,Cash,Paid
3912,3912,Card,Paid
3913,3913,Card,Paid
3914,3914,Bank Transfer,Paid
3915,3915,Card,Paid
3916,3916,Card,Paid
3917,3917,Cash,Paid
3918,3918,Card,Paid
3919,3919,Cash,Paid
3920,3920,Cash,Paid
3921,3921,Card,Paid
3922,3922,Card,Paid
3923,3923,Bank Transfer,Paid
3924,3924,Bank Transfer,Pending
3925,3925,Card,Paid
3926,3926,Cash,Pending
3927,3927,Cash,Pending
3928,3928,Bank Transfer,Paid
3929,3929,Cash,Paid
3930,3930,Bank Transfer,Paid
3931,3931,Cash,Paid
3932,3932,Card,Paid
3933,3933,Card,Paid
3934,3934,Cash,Paid
3935,3935,Bank Transfer,Paid
3936,3936,Card,Paid
3937,3937,Bank Transfer,Paid
3938,3938,Card,Pending
3939,3939,Cash,Paid
3940,3940,Card,Paid
3941,3941,Cash,Paid
3942,3942,Bank Transfer,Paid
3943,3943,Card,Refunded
3944,3944,Bank Transfer,Paid
3945,3945,Bank Transfer,Paid
3946,3946,Cash,Paid
3947,3947,Bank Transfer,Paid
3948,3948,Card,Paid
3949,3949,Cash,Pending
3950,3950,Cash,Paid
3951,3951,Cash,Paid
3952,3952,Bank Transfer,Paid
3953,3953,Card,Pending
3954,3954,Card,Paid
3955,3955,Card,Paid
3956,3956,Cash,Paid
3957,3957,Cash,Pending
3958,3958,Card,Paid
3959,3959,Bank Transfer,Paid
3960,3960,Cash,Paid
3961,3961,Card,Paid
3962,3962,Bank Transfer,Paid
3963,3963,Cash,Paid
3964,3964,Cash,Paid
3965,3965,Cash,Pending
3966,3966,Card,Refunded
3967,3967,Cash,Paid
3968,3968,Cash,Refunded
3969,3969,Bank Transfer,Paid
3970,3970,Card,Paid
3971,3971,Bank Transfer,Paid
3972,3972,Cash,Paid
3973,3973,Card,Pending
3974,3974,Card,Pending
3975,3975,Cash,Paid
3976,3976,Card,Paid
3977,3977,Card,Paid
3978,3978,Bank Transfer,Pending
3979,3979,Card,Paid
3980,3980,Card,Paid
3981,3981,Bank Transfer,Paid
3982,3982,Cash,Pending
3983,3983,Bank Transfer,Paid
3984,3984,Cash,Paid
3985,3985,Cash,Paid
3986,3986,Cash,Paid
3987,3987,Bank Transfer,Paid
3988,3988,Cash,Paid
3989,3989,Bank Transfer,Paid
3990,3990,Bank Transfer,Paid
3991,3991,Cash,Paid
3992,3992,Cash,Paid
3993,3993,Bank Transfer,Paid
3994,3994,Bank Transfer,Paid
3995,3995,Cash,Paid
3996,3996,Cash,Paid
3997,3997,Cash,Paid
3998,3998,Bank Transfer,Paid
3999,3999,Bank Transfer,Paid
4000,4000,Bank Transfer,Paid
4001,4001,Cash,Paid
4002,4002,Card,Paid
4003,4003,Card,Paid
4004,4004,Card,Refunded
4005,4005,Card,Paid
4006,4006,Card,Paid
4007,4007,Bank Transfer,Paid
4008,4008,Cash,Paid
4009,4009,Cash,Refunded
4010,4010,Cash,Paid
4011,4011,Cash,Paid
4012,4012,Cash,Paid
4013,4013,Card,Pending
4014,4014,Cash,Paid
4015,4015,Cash,Paid
4016,4016,Card,Paid
4017,4017,Cash,Paid
4018,4018,Card,Paid
4019,4019,Card,Paid
4020,4020,Bank Transfer,Paid
4021,4021,Cash,Paid
4022,4022,Cash,Paid
4023,4023,Cash,Paid
4024,4024,Card,Refunded
4025,4025,Bank Transfer,Paid
4026,4026,Cash,Paid
4027,4027,Card,Pending
4028,4028,Card,Paid
4029,4029,Card,Paid
4030,4030,Card,Paid
4031,4031,Bank Transfer,Pending
4032,4032,Bank Transfer,Paid
4033,4033,Card,Paid
4034,4034,Cash,Paid
4035,4035,Bank Transfer,Paid
4036,4036,Cash,Paid
4037,4037,Cash,Paid
4038,4038,Bank Transfer,Paid
4039,4039,Cash,Paid
4040,4040,Bank Transfer,Paid
4041,4041,Bank Transfer,Paid
4042,4042,Cash,Paid
4043,4043,Cash,Pending
4044,4044,Card,Paid
4045,4045,Bank Transfer,Paid
4046,4046,Cash,Paid
4047,4047,Bank Transfer,Paid
4048,4048,Card,Pending
4049,4049,Card,Paid
4050,4050,Card,Paid
4051,4051,Card,Paid
4052,4052,Card,Paid
4053,4053,Card,Pending
4054,4054,Card,Paid
4055,4055,Card,Paid
4056,4056,Bank Transfer,Paid
4057,4057,Cash,Paid
4058,4058,Bank Transfer,Paid
4059,4059,Bank Transfer,Paid
4060,4060,Cash,Paid
4061,4061,Cash,Paid
4062,4062,Card,Paid
4063,4063,Cash,Pending
4064,4064,Bank Transfer,Paid
4065,4065,Card,Paid
4066,4066,Bank Transfer,Paid
4067,4067,Cash,Pending
4068,4068,Bank Transfer,Refunded
4069,4069,Bank Transfer,Paid
4070,4070,Card,Paid
4071,4071,Card,Paid
4072,4072,Bank Transfer,Paid
4073,4073,Cash,Paid
4074,4074,Card,Paid
4075,4075,Bank Transfer,Pending
4076,4076,Card,Paid
4077,4077,Card,Paid
4078,4078,Cash,Paid
4079,4079,Bank Transfer,Paid
4080,4080,Bank Transfer,Paid
4081,4081,Bank Transfer,Paid
4082,4082,Bank Transfer,Paid
4083,4083,Bank Transfer,Paid
4084,4084,Card,Paid
4085,4085,Card,Pending
4086,4086,Card,Paid
4087,4087,Card,Paid
4088,4088,Cash,Paid
4089,4089,Cash,Paid
4090,4090,Bank Transfer,Paid
4091,4091,Cash,Paid
4092,4092,Card,Paid
4093,4093,Card,Paid
4094,4094,Card,Paid
4095,4095,Card,Paid
4096,4096,Card,Paid
4097,4097,Bank Transfer,Paid
4098,4098,Bank Transfer,Refunded
4099,4099,Card,Paid
4100,4100,Bank Transfer,Paid
4101,4101,Cash,Paid
4102,4102,Cash,Paid
4103,4103,Card,Paid
4104,4104,Bank Transfer,Paid
4105,4105,Card,Paid
4106,4106,Bank Transfer,Paid
4107,4107,Card,Refunded
4108,4108,Card,Paid
4109,4109,Card,Paid
4110,4110,Cash,Paid
4111,4111,Bank Transfer,Paid
4112,4112,Bank Transfer,Paid
4113,4113,Cash,Pending
4114,4114,Cash,Paid
4115,4115,Bank Transfer,Paid
4116,4116,Bank Transfer,Paid
4117,4117,Card,Pending
4118,4118,Card,Paid
4119,4119,Bank Transfer,Paid
4120,4120,Bank Transfer,Paid
4121,4121,Card,Paid
4122,4122,Cash,Paid
4123,4123,Bank Transfer,Paid
4124,4124,Bank Transfer,Paid
4125,4125,Cash,Pending
4126,4126,Cash,Paid
4127,4127,Cash,Paid
4128,4128,Bank Transfer,Paid
4129,4129,Bank Transfer,Paid
4130,4130,Bank Transfer,Paid
4131,4131,Card,Paid
4132,4132,Cash,Paid
4133,4133,Cash,Pending
4134,4134,Card,Pending
4135,4135,Card,Paid
4136,4136,Card,Paid
4137,4137,Card,Pending
4138,4138,Cash,Paid
4139,4139,Card,Paid
4140,4140,Card,Paid
4141,4141,Cash,Pending
4142,4142,Cash,Paid
4143,4143,Cash,Paid
4144,4144,Cash,Paid
4145,4145,Bank Transfer,Paid
4146,4146,Bank Transfer,Paid
4147,4147,Bank Transfer,Paid
4148,4148,Bank Transfer,Pending
4149,4149,Cash,Pending
4150,4150,Bank Transfer,Pending
4151,4151,Card,Paid
4152,4152,Card,Paid
4153,4153,Card,Paid
4154,4154,Bank Transfer,Pending
4155,4155,Bank Transfer,Paid
4156,4156,Card,Paid
4157,4157,Bank Transfer,Paid
4158,4158,Cash,Paid
4159,4159,Bank Transfer,Paid
4160,4160,Card,Paid
4161,4161,Card,Paid
4162,4162,Bank Transfer,Paid
4163,4163,Bank Transfer,Paid
4164,4164,Card,Paid
4165,4165,Card,Paid
4166,4166,Bank Transfer,Pending
4167,4167,Bank Transfer,Paid
4168,4168,Card,Paid
4169,4169,Card,Paid
4170,4170,Card,Paid
4171,4171,Card,Paid
4172,4172,Card,Pending
4173,4173,Card,Paid
4174,4174,Card,Paid
4175,4175,Bank Transfer,Paid
4176,4176,Cash,Pending
4177,4177,Cash,Paid
4178,4178,Bank Transfer,Paid
4179,4179,Cash,Refunded
4180,4180,Bank Transfer,Paid
4181,4181,Bank Transfer,Paid
4182,4182,Bank Transfer,Paid
4183,4183,Bank Transfer,Paid
4184,4184,Cash,Paid
4185,4185,Bank Transfer,Paid
4186,4186,Card,Paid
4187,4187,Bank Transfer,Paid
4188,4188,Cash,Paid
4189,4189,Cash,Paid
4190,4190,Cash,Pending
4191,4191,Cash,Paid
4192,4192,Card,Paid
4193,4193,Bank Transfer,Paid
4194,4194,Card,Paid
4195,4195,Bank Transfer,Pending
4196,4196,Bank Transfer,Paid
4197,4197,Card,Paid
4198,4198,Card,Paid
4199,4199,Cash,Paid
4200,4200,Bank Transfer,Paid
4201,4201,Bank Transfer,Paid
4202,4202,Bank Transfer,Paid
4203,4203,Bank Transfer,Paid
4204,4204,Bank Transfer,Paid
4205,4205,Bank Transfer,Paid
4206,4206,Cash,Paid
4207,4207,Bank Transfer,Paid
4208,4208,Cash,Paid
4209,4209,Bank Transfer,Paid
4210,4210,Bank Transfer,Paid
4211,4211,Card,Paid
4212,4212,Bank Transfer,Pending
4213,4213,Card,Paid
4214,4214,Card,Paid
4215,4215,Card,Paid
4216,4216,Cash,Paid
4217,4217,Card,Pending
4218,4218,Card,Paid
4219,4219,Card,Paid
4220,4220,Bank Transfer,Paid
4221,4221,Cash,Paid
4222,4222,Cash,Paid
4223,4223,Cash,Paid
4224,4224,Cash,Pending
4225,4225,Bank Transfer,Paid
4226,4226,Card,Paid
4227,4227,Bank Transfer,Paid
4228,4228,Cash,Paid
4229,4229,Bank Transfer,Paid
4230,4230,Bank Transfer,Paid
4231,4231,Cash,Paid
4232,4232,Card,Paid
4233,4233,Bank Transfer,Paid
4234,4234,Cash,Pending
